"time";"assessment_time";"outcome_time";"comment";"AUC";"classifier";"nObs";"discretizeLabs";"parameters";"typeFeatureSelection";"numFeaturesIn";"featuresIn";"numFeaturesSelected";"featuresSelected";"numFeaturesFinal";"featuresFinal"
"2015-08-25 13:34:42";"0";12;"no ethnic,no access_flow_poor, no ferritin";0.79887210358685;"Generalized Linear Model";787;"False";"none";"back";39;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;epogen_usage;access_problem;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";39;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;epogen_usage;access_problem;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"15";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;albumin;potassium;creatinine;epogen_usage1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-25 13:36:40";"0";12;"no ethnic,w/access_flow_poor, no ferritin";0.799503586544275;"Generalized Linear Model";787;"False";"none";"back";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"16";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;albumin;potassium;creatinine;epogen_usage1;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-25 15:28:46";"3";15;"no ethnic,w/access_flow_poor, no ferritin";0.798931039034938;"Generalized Linear Model";648;"False";"none";"back";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"13";"(Intercept);age;sexM;cardiovascular1;peripheral_artery_disease1;hypertension1;dementia1;albumin;calcXphosph;phosphorus;access_flow_poor1;resulting_autonomylimited;`resulting_autonomyspecial care`;`access_typefistula/graft_ready`"
"2015-08-25 15:32:38";"6";18;"no ethnic,w/access_flow_poor, no ferritin";0.782920518071622;"Generalized Linear Model";586;"False";"none";"back";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"16";"(Intercept);age;sexM;diabetes_no_compl1;cardiovascular1;hypertension1;dementia1;cci;hgb;albumin;calcXphosph;phosphorus;access_problem1;nausea_vomiting1;resulting_autonomylimited;`resulting_autonomyspecial care`;`access_typefistula/graft_ready`"
"2015-08-25 15:35:44";"3";15;"no ethnic,w/access_flow_poor, no ferritin";0.796559608512575;"Generalized Linear Model";648;"False";"alpha = 0.5";"elastic";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"16";"(Intercept);age;sexM;cardiovascular1;peripheral_artery_disease1;hypertension1;dementia1;albumin;access_flow_poor1;arterial_press_decreased1;resulting_autonomylimited;`resulting_autonomyspecial care`;primary_renal_diseasehypertension;primary_renal_diseaseother;primary_renal_diseasesystemic;eGFR;`access_typefistula/graft_ready`"
"2015-08-25 15:42:31";"6";18;"no ethnic,w/access_flow_poor, no ferritin";0.784429069574362;"Generalized Linear Model";586;"False";"alpha = 0.5";"elastic";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"13";"(Intercept);age;sexM;diabetes_with_compl1;cardiovascular1;hypertension1;dementia1;hgb;albumin;access_problem1;nausea_vomiting1;resulting_autonomylimited;`resulting_autonomyspecial care`;`access_typefistula/graft_ready`"
"2015-08-25 15:55:43";"0";12;"no ethnic,w/access_flow_poor, no ferritin";0.798388657572815;"Generalized Linear Model";787;"False";"alpha = 0.5";"elastic";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"19";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;primary_renal_diseasediabetes;primary_renal_diseasehypertension;primary_renal_diseasesystemic;albumin;potassium;creatinine;epogen_usage1;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-25 15:58:03";"0";12;"no ethnic,w/access_flow_poor, w/ ferritin";0.793750893248919;"Generalized Linear Model";741;"False";"alpha = 0.5";"elastic";41;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";41;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"21";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;primary_renal_diseasediabetes;primary_renal_diseasehypertension;primary_renal_diseasesystemic;albumin;potassium;creatinine;epogen_usage1;access_problem1;access_flow_poor1;bp_problem1;multiple_needle_sticks1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-25 15:59:08";"0";12;"no ethnic,w/access_flow_poor, w/o ferritin";0.798388657572815;"Generalized Linear Model";787;"False";"alpha = 0.5";"elastic";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"19";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;primary_renal_diseasediabetes;primary_renal_diseasehypertension;primary_renal_diseasesystemic;albumin;potassium;creatinine;epogen_usage1;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-25 16:26:46";"0";12;"no ethnic,w/access_flow_poor, w/o ferritin";0.799503586544275;"Generalized Linear Model";787;"False";"none";"back";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"16";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;albumin;potassium;creatinine;epogen_usage1;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-25 16:30:16";"9";12;"no ethnic,w/access_flow_poor, w/o ferritin";0.838309469325488;"Generalized Linear Model";611;"False";"none";"back";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"16";"(Intercept);sexM;peripheral_artery_disease1;cancer1;benign_or_uncertain_tumor1;hgb;albumin;phosphorus;potassium;infiltration_needle1;headache1;resulting_autonomylimited;`resulting_autonomyspecial care`;primary_renal_diseasehypertension;primary_renal_diseaseother;primary_renal_diseasesystemic;`access_typefistula/graft_ready`"
"2015-08-25 16:31:26";"9";21;"no ethnic,w/access_flow_poor, w/o ferritin";0.755442169125908;"Generalized Linear Model";519;"False";"none";"back";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"17";"(Intercept);age;sexM;chf1;hypertension1;cancer1;cci;albumin;phosphorus;potassium;access_problem1;infiltration_needle1;nausea_vomiting1;headache1;resulting_autonomylimited;`resulting_autonomyspecial care`;eGFR;`access_typefistula/graft_ready`"
"2015-08-25 16:39:32";"9";21;"no ethnic,w/access_flow_poor, w/o ferritin";0.735356822210571;"Generalized Linear Model";519;"False";"alpha = 0.5";"elastic";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"21";"(Intercept);age;sexM;diabetes_with_compl1;cardiovascular1;hypertension1;COPD_lung1;hgb;albumin;phosphorus;potassium;access_problem1;multiple_needle_sticks1;infiltration_needle1;nausea_vomiting1;headache1;resulting_autonomylimited;`resulting_autonomyspecial care`;primary_renal_diseasehypertension;primary_renal_diseaseother;primary_renal_diseasesystemic;`access_typefistula/graft_ready`"
"2015-08-25 16:47:24";"12";24;"no ethnic,w/access_flow_poor, w/o ferritin";0.757552317038618;"Generalized Linear Model";468;"False";"alpha = 0.5";"elastic";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"13";"(Intercept);age;sexM;diabetes_with_compl1;hypertension1;cci;hgb;albumin;potassium;access_problem1;all_cramps1;resulting_autonomylimited;`resulting_autonomyspecial care`;`access_typefistula/graft_ready`"
"2015-08-25 16:52:01";"12";24;"no ethnic,w/access_flow_poor, w/o ferritin";0.753429220449768;"Generalized Linear Model";468;"False";"none";"back";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"12";"(Intercept);age;sexM;hypertension1;cci;hgb;albumin;creatinine;access_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;eGFR;`access_typefistula/graft_ready`"
"2015-08-25 17:28:11";"3";15;"no ethnic,w/access_flow_poor, w/o ferritin";0.800383163764652;"Generalized Linear Model";648;"False";"none";"back";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"11";"(Intercept);age;sexM;cardiovascular1;peripheral_artery_disease1;hypertension1;dementia1;albumin;access_flow_poor1;resulting_autonomylimited;`resulting_autonomyspecial care`;`access_typefistula/graft_ready`"
"2015-08-25 17:45:40";"3";15;"no ethnic,w/access_flow_poor, w/o ferritin, no hypertension";0.797559139638102;"Generalized Linear Model";648;"False";"none";"back";39;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";39;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"12";"(Intercept);age;sexM;cardiovascular1;dementia1;albumin;access_flow_poor1;arterial_press_decreased1;resulting_autonomylimited;`resulting_autonomyspecial care`;eGFR;`access_typefistula/graft_ready`;art_ven_pressure_increased1"
"2015-08-25 17:49:35";"3";15;"no ethnic,w/access_flow_poor, w/o ferritin, no hypertension,cardiovascular";0.782936508478434;"Generalized Linear Model";648;"False";"none";"back";38;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;peripheral_artery_disease;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";38;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;peripheral_artery_disease;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;epogen_usage;primary_renal_disease;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"12";"(Intercept);age;sexM;peripheral_artery_disease1;dementia1;cancer1;cci;albumin;headache1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`"
